,Usia (Tes),Usia (Prediksi)
0,1.952,1.9783379912223469
1,1.162,1.1568533442433253
2,0.251,0.251910469198905
3,0.506,0.504871637007889
4,9.371,10.443698520960387
5,2.898,2.3365978859626413
6,2.455,2.532597263818296
7,3.655,3.2337015161112554
8,1.083,1.0994327791155394
9,1.35,1.329764033989869
10,2.899,6.113011443730609
11,0.888,0.8873344583280695
12,0.428,0.42167734175474064
13,9.077,11.584607064874351
14,3.52,3.405358392142278
15,0.213,0.2237222165462413
16,0.239,0.24151169697743854
17,1.172,1.1623476074466723
18,0.461,0.44588268794847463
19,0.31,0.30531339534745106
20,13.326,12.73367370940686
21,1.399,1.4112233396219118
22,1.211,1.2440857439316244
23,0.407,0.40473186954195955
24,13.46,12.30551442444963
25,9.875,9.759985867115116
26,12.128,12.503985610069725
27,0.28,0.2743848488573713
28,5.834,5.683404124280732
29,1.56,1.52827109045948
30,1.05,1.0539749340906621
31,12.987,12.381853241989923
32,0.885,0.8821658383142721
33,11.739,11.859764757338612
34,1.324,1.3107424902535993
35,2.8710000000000004,2.888714346278525
36,0.2289999999999999,0.23134489556490903
37,8.676,8.670810069428429
38,6.273,6.395599614980429
39,0.264,0.2625485205854608
40,12.435,12.628580088123224
41,3.032,3.1345378789272904
42,2.377,2.494413529739452
43,1.297,1.3231535649428223
44,1.951,1.9307098379624401
45,0.564,0.5626557766574418
46,1.187,1.1834984600114398
47,1.151,1.1822213888991784
48,4.468,4.4890582152713945
49,8.713,8.848245416812336
50,9.025,8.970084915704515
51,3.422,3.4447134916683355
52,5.254,5.017048364309042
53,0.212,0.22634877610100237
54,0.319,0.8068994299066493
55,13.465,13.350397779479566
56,11.47,11.371302931980791
57,13.154000000000002,12.317100633783365
58,0.846,0.8519092197759429
59,1.103,1.0972106588453558
60,11.956,11.848624727773812
61,0.722,0.723712914580826
62,0.29,0.28797688450968945
63,0.397,0.3974720087857567
64,0.8859999999999999,0.8960482533984
65,0.355,0.3549364069082691
66,0.238,0.23461417965239637
67,5.468999999999999,5.4697497523861225
68,5.593999999999999,6.174340621622085
69,6.345,6.356156470440509
70,0.2689999999999999,0.26717117445072236
71,8.696,8.81159100730783
72,8.448,8.51714841428827
73,0.655,0.7126770178500346
74,4.29,4.306053349020875
75,13.178,13.11634827500218
76,0.276,0.27883711387246546
77,0.573,0.5767961835399332
78,12.577,9.120724697994161
79,0.428,0.4308337215637292
80,0.386,0.3876022235917564
81,0.505,0.5254630959840885
82,5.632000000000001,7.261689568683894
83,1.5659999999999998,1.5495392216344186
84,5.545,5.3735194358336775
85,0.324,0.3285851316720301
86,9.986,9.66333191289422
87,1.067,1.0538073803157406
88,2.654,2.6551098473540877
89,5.464,5.434878704245894
90,1.824,1.8871586139149625
91,0.642,0.6428316994639964
