,Usia (Tes),Usia (Prediksi)
0,6.837000000000001,7.185684210526316
1,2.298,2.311052631578947
2,0.738,0.7390526315789475
3,7.51,7.0222105263157895
4,0.503,0.5028947368421054
5,0.557,0.5567894736842106
6,6.55,6.29942105263158
7,8.454,8.687947368421053
8,0.413,0.4134736842105263
9,2.384,2.391473684210526
10,1.358,1.3579999999999999
11,7.348,7.437947368421054
12,13.275,13.124
13,3.677,3.6497894736842107
14,0.203,0.2022105263157894
15,0.556,0.5566842105263159
16,0.27,0.27084210526315794
17,0.415,0.41510526315789464
18,1.341,1.3434210526315788
19,10.952,11.916157894736841
20,0.455,0.45494736842105266
21,1.658,1.6824736842105266
22,3.672,3.6045263157894745
23,0.657,0.6572105263157894
24,0.5539999999999999,0.556842105263158
25,0.556,0.5563684210526316
26,2.765,2.776421052631579
27,4.546,4.438789473684211
28,6.39,6.283736842105263
29,0.5589999999999999,0.5576315789473685
30,6.305,6.094052631578948
31,0.5589999999999999,0.5570000000000002
32,0.233,0.23294736842105265
33,0.74,0.7394210526315791
34,12.04,11.980052631578948
35,7.78,7.76357894736842
36,1.34,1.3474736842105266
37,0.621,0.6213684210526317
38,10.285,11.270473684210527
39,0.377,0.3768947368421052
40,0.503,0.5028947368421054
41,3.742,3.6813157894736848
42,6.999,6.786315789473684
43,0.74,0.7426842105263158
44,0.293,0.29273684210526313
45,9.628,9.366789473684213
46,2.209,2.217578947368421
47,10.777,10.598315789473684
48,10.707,9.785473684210524
49,1.258,1.2590526315789476
50,12.22,12.056894736842105
51,5.726,5.6582105263157905
52,4.017,4.138105263157895
53,0.5589999999999999,0.5578421052631579
54,0.503,0.5031052631578948
55,0.6970000000000001,0.6971052631578948
56,1.342,1.3490526315789475
57,0.622,0.6217894736842107
58,12.118,11.912157894736842
59,1.519,1.5229999999999997
60,0.251,0.25073684210526315
61,1.087,1.0872105263157894
62,13.457,13.009631578947369
63,12.356,12.960631578947371
64,1.246,1.246578947368421
65,0.455,0.45473684210526316
66,10.784,11.958631578947367
67,11.848,11.317210526315788
68,0.5579999999999999,0.5570526315789474
69,1.6569999999999998,1.6743684210526317
70,10.71,11.335736842105264
71,1.36,1.358157894736842
72,0.271,0.27057894736842103
73,0.556,0.5562631578947369
74,0.6579999999999999,0.6427894736842105
75,1.344,1.3430526315789475
76,10.788,10.477315789473685
77,4.28,4.348947368421054
78,3.952,4.021842105263158
79,0.377,0.37699999999999995
80,4.501,4.537368421052631
81,7.144,7.606315789473685
82,7.919,8.917684210526316
83,3.388,3.399684210526316
84,0.346,0.346
85,0.416,0.4144736842105263
86,10.763,10.680000000000001
87,10.27,10.510000000000002
88,0.251,0.25068421052631584
89,0.217,0.21715789473684208
90,12.857,10.56721052631579
91,2.051,2.0544736842105267
92,0.619,0.6207368421052631
93,10.292,10.28663157894737
94,1.34,1.3433157894736842
95,5.047,4.997210526315789
96,0.27,0.27057894736842103
97,13.277,11.372789473684213
98,0.292,0.2922105263157895
99,9.911,9.749052631578948
100,13.418,12.670315789473685
101,5.961,5.891105263157895
102,0.2019999999999999,0.20205263157894726
103,0.2319999999999999,0.232578947368421
104,8.363999999999999,8.048473684210526
105,0.785,0.7841052631578949
106,12.197,11.905736842105263
107,0.455,0.45494736842105266
108,9.537,9.67142105263158
109,1.354,1.3530000000000002
110,6.884,6.550210526315789
111,0.455,0.4548421052631579
112,1.342,1.3452105263157894
113,12.890999999999998,12.947473684210527
114,12.804,12.708052631578948
115,0.95,0.948842105263158
116,10.029,9.941684210526315
117,0.7829999999999999,0.7877368421052631
118,0.502,0.5023157894736843
119,1.345,1.3422631578947368
120,11.873,10.209315789473685
121,1.3530000000000002,1.347842105263158
122,9.324,9.019473684210526
123,0.621,0.6208421052631579
124,10.022,12.017736842105265
125,10.559,12.013578947368421
126,6.31,6.397315789473683
127,5.031000000000001,4.999157894736842
128,0.293,0.2929473684210526
129,7.791,8.00178947368421
130,11.366,11.119
131,3.037,2.9736842105263164
132,1.346,1.3417894736842104
133,0.2339999999999999,0.2331052631578947
134,6.745,7.228105263157895
135,0.27,0.2703684210526316
136,1.461,1.4658947368421051
137,0.377,0.37699999999999995
138,9.031,10.36857894736842
139,8.836,8.421368421052632
140,1.357,1.357842105263158
141,0.5539999999999999,0.5565263157894736
142,0.413,0.41336842105263155
143,9.106,8.836631578947369
144,1.009,1.0162105263157892
145,0.217,0.21694736842105264
146,12.130999999999998,11.559842105263158
147,0.62,0.6202105263157894
148,7.768,7.433789473684212
149,3.407,3.479368421052632
150,0.317,0.31794736842105253
151,1.663,1.6552105263157895
152,0.622,0.621421052631579
153,1.341,1.346684210526316
154,0.318,0.317157894736842
155,1.342,1.3437368421052633
156,0.555,0.5575789473684211
157,0.2319999999999999,0.23205263157894726
158,2.137,2.1315263157894737
159,0.502,0.5018947368421054
160,0.618,0.627842105263158
161,0.8340000000000001,0.8343684210526315
162,0.251,0.2505789473684211
163,9.312,8.779
164,3.023,3.0386315789473684
165,9.083,8.60621052631579
166,0.455,0.45505263157894743
167,6.772,6.494263157894737
168,13.237,12.653736842105262
169,0.414,0.4132105263157895
170,1.342,1.3441052631578947
171,0.95,0.9411052631578946
172,6.332999999999999,6.2836842105263155
